STATE,COUNTY,FIPS,E_TOTPOP,E_POV,E_UNEMP,E_PCI,E_AGE65,E_MINRTY,E_CROWD,E_UNINSUR
VIRGINIA,Alleghany,51005,15286,3023,358,26918,3561,1294,71,1056
VIRGINIA,Amelia,51007,12854,1707,178,29114,2425,3428,149,1426
VIRGINIA,Amherst,51009,31882,4330,942,24343,6384,7931,226,3278
VIRGINIA,Appomattox,51011,15577,2096,275,26890,3100,3632,80,1274
VIRGINIA,Augusta,51015,74701,6532,1328,29366,14821,6604,175,6332
VIRGINIA,Bath,51017,4393,486,201,29127,865,360,20,662
VIRGINIA,Bedford,51019,77908,7046,1553,31796,15857,9422,373,6257
VIRGINIA,Botetourt,51023,33222,2629,649,33983,7053,2374,74,1626
VIRGINIA,Campbell,51031,55170,6414,1026,27842,10556,11028,175,5367
VIRGINIA,Caroline,51033,30184,2307,786,31536,4808,11021,228,1945
VIRGINIA,Carroll,51035,29738,4429,469,24868,6876,1564,137,3535
VIRGINIA,Chesterfield,51041,339447,23815,9002,36641,47282,127819,1764,25579
VIRGINIA,Clarke,51043,14365,1410,281,39946,2889,1938,35,2012
VIRGINIA,Craig,51045,5113,435,32,28686,1184,21,0,197
VIRGINIA,Culpeper,51047,50450,3986,1364,30812,7561,14803,570,4612
VIRGINIA,Cumberland,51049,9786,1880,349,25177,2070,3593,43,1348
VIRGINIA,Dinwiddie,51053,28308,3542,1025,27106,4706,10810,99,2748
VIRGINIA,Essex,51057,11036,1500,280,26603,2379,4987,83,936
VIRGINIA,Fauquier,51061,69115,4177,1252,44724,10890,13544,193,5442
VIRGINIA,Floyd,51063,15666,1780,177,26134,3407,1041,55,1060
VIRGINIA,Fluvanna,51065,26282,1221,672,39900,4985,5651,42,1796
VIRGINIA,Franklin,51067,56233,8940,1329,28866,12520,7310,357,5833
VIRGINIA,Frederick,51069,85153,5225,1639,33961,13804,13705,601,8291
VIRGINIA,Giles,51071,16814,1872,358,26459,3527,846,52,1481
VIRGINIA,Gloucester,51073,37161,3125,521,33295,6788,5605,122,3103
VIRGINIA,Goochland,51075,22482,1136,358,47806,4686,5024,96,973
VIRGINIA,Grayson,51077,15811,3085,447,20930,3680,1590,63,1709
VIRGINIA,Greene,51079,19410,1151,522,32565,3135,3341,129,2252
VIRGINIA,Halifax,51083,34779,5145,652,22716,7951,14003,214,3243
VIRGINIA,Hanover,51085,104449,5725,1694,39604,17287,16569,187,5260
VIRGINIA,Henry,51089,51588,10347,1826,21501,11897,15348,558,5912
VIRGINIA,Isle of Wight,51093,36372,3604,1493,35344,6528,10630,241,2615
VIRGINIA,James City,51095,74153,5695,1408,43815,17930,17944,309,4890
VIRGINIA,King and Queen,51097,7052,1165,194,27306,1572,2397,61,867
VIRGINIA,King George,51099,25890,1452,536,37316,3221,6821,53,1412
VIRGINIA,King William,51101,16497,1655,253,32809,2532,3924,109,1140
VIRGINIA,Louisa,51109,35380,4325,1102,31284,6684,8042,290,3866
VIRGINIA,Madison,51113,13139,1070,351,30351,2769,1999,148,1635
VIRGINIA,New Kent,51127,21103,992,497,36458,3433,4367,104,1173
VIRGINIA,Orange,51137,35612,2984,1028,31362,6992,7668,429,3515
VIRGINIA,Page,51139,23749,4303,745,25021,4877,1369,200,2946
VIRGINIA,Pittsylvania,51143,61676,9457,1805,24443,13017,15966,432,5835
VIRGINIA,Pulaski,51155,34234,4446,1003,26609,7510,3137,63,2410
VIRGINIA,Rockingham,51165,79444,7401,1497,30138,14688,8673,550,9007
VIRGINIA,Shenandoah,51171,43045,4620,1041,28064,9018,5173,269,3916
VIRGINIA,Spotsylvania,51177,131412,10447,3646,35794,17384,41019,924,10761
VIRGINIA,Surry,51181,6600,839,230,28688,1364,3143,51,774
VIRGINIA,Warren,51187,39449,4004,1237,31007,6021,5078,199,4508
VIRGINIA,Washington,51191,54406,7862,1505,26085,11752,2552,159,4871
VIRGINIA,Westmoreland,51193,17638,2117,631,32637,4259,6363,67,2265
VIRGINIA,Wythe,51197,28940,4468,924,26513,5907,1768,128,2674
VIRGINIA,York,51199,67587,3101,1942,39071,10313,19347,328,3294
VIRGINIA,Chesapeake City,51550,237820,20768,5922,33844,29829,100238,1140,16999
VIRGINIA,Covington City,51580,5582,831,126,24955,1202,1049,84,655
VIRGINIA,Poquoson City,51735,12039,536,318,40277,2268,973,0,355
VIRGINIA,Suffolk City,51800,89160,9520,2785,32894,12250,45026,522,6324
VIRGINIA,Virginia Beach City,51810,450135,33485,11221,36268,59534,170847,2076,34891
VIRGINIA,Waynesboro City,51820,21926,3766,483,25421,4009,5266,140,2802
WASHINGTON,Asotin,53003,22337,2858,711,27896,4950,2035,175,1617
WASHINGTON,Clark,53011,465384,42895,12639,34163,67720,98107,5081,28926
WASHINGTON,Cowlitz,53015,105112,16610,3701,27264,19408,16981,1221,6074
WASHINGTON,Garfield,53023,2224,255,74,25539,484,231,6,118
WASHINGTON,Grays Harbor,53027,71967,10980,2500,25374,14607,14658,627,5834
WASHINGTON,Island,53029,81636,6810,2099,35364,19138,16741,449,4160
WASHINGTON,Kitsap,53035,262475,24772,6227,35826,44246,60267,1924,12448
WASHINGTON,Kittitas,53037,44825,8026,1364,27948,6862,7110,246,3013
WASHINGTON,Lewis,53041,76947,10901,2722,25813,15686,12455,888,6226
WASHINGTON,Mason,53045,62627,9201,1947,27253,13868,11986,705,4970
WASHINGTON,Skamania,53059,11620,1552,260,30217,2228,1410,130,550
WASHINGTON,Stevens,53065,44214,6829,1178,25197,9689,5877,376,3334
WASHINGTON,Thurston,53067,274684,29718,9323,33901,44614,67530,2014,14937
WEST VIRGINIA,Berkeley,54003,113495,14370,3981,28736,15950,17894,1051,7186
WEST VIRGINIA,Brooke,54009,22772,2935,322,25537,5070,973,217,1226
WEST VIRGINIA,Grant,54023,11641,1433,261,22828,2750,383,29,893
WEST VIRGINIA,Greenbrier,54025,35347,6228,981,23936,7852,2683,169,2268
WEST VIRGINIA,Hancock,54029,29680,3842,1024,25637,6494,1822,164,1881
WEST VIRGINIA,Hardy,54031,13842,1573,199,26596,2945,1364,18,781
WEST VIRGINIA,Harrison,54033,68209,10281,2160,27869,12691,3893,488,4552
WEST VIRGINIA,Jackson,54035,29018,4478,507,24661,5668,857,156,1692
WEST VIRGINIA,Jefferson,54037,56179,5306,2018,34750,8477,9283,362,2894
WEST VIRGINIA,Lewis,54041,16276,3361,415,22575,3196,575,135,1203
WEST VIRGINIA,Marion,54049,56497,9379,1569,25909,10654,4160,411,3169
WEST VIRGINIA,Marshall,54051,31645,4669,643,24882,6579,1033,129,2536
WEST VIRGINIA,Mason,54053,26939,4565,598,21812,5369,874,181,1502
WEST VIRGINIA,Mineral,54057,27278,3845,793,23546,5620,1623,52,1862
WEST VIRGINIA,Morgan,54065,17624,1484,707,27642,3862,798,140,945
WEST VIRGINIA,Nicholas,54067,25324,4613,711,21941,5362,753,191,1522
WEST VIRGINIA,Pleasants,54073,7507,1072,299,27522,1377,132,21,459
WEST VIRGINIA,Putnam,54079,56652,5137,871,31277,9788,2521,240,2993
WEST VIRGINIA,Randolph,54083,29065,5139,797,24162,6031,1186,106,2142
WEST VIRGINIA,Ritchie,54085,9932,1664,318,24442,2161,145,33,970
WEST VIRGINIA,Taylor,54091,16951,2822,606,24258,3252,712,39,862
WEST VIRGINIA,Tyler,54095,8909,1398,220,24422,1891,193,15,732
WEST VIRGINIA,Upshur,54097,24605,4787,860,21701,4737,969,154,1843
WEST VIRGINIA,Wetzel,54103,15614,3560,413,22789,3483,462,53,985
WEST VIRGINIA,Wood,54107,85556,14103,1975,27201,16752,4099,424,5468
WISCONSIN,Ashland,55003,15712,2161,460,23505,2864,2754,94,957
WISCONSIN,Barron,55005,45252,5311,741,28326,9476,2897,480,3173
WISCONSIN,Brown,55009,259786,26047,4945,31213,36047,48692,2196,15267
WISCONSIN,Buffalo,55011,13167,1224,144,29613,2788,541,49,701
WISCONSIN,Calumet,55015,49807,2826,622,34015,6933,4436,227,1495
WISCONSIN,Chippewa,55017,63635,6617,1065,28277,10768,4007,427,3666
WISCONSIN,Columbia,55021,56954,4522,1064,33012,9671,4066,339,2916
WISCONSIN,Crawford,55023,16288,1998,270,26038,3532,879,108,1040
WISCONSIN,Dodge,55027,87776,7217,1982,28543,14626,8711,438,3346
WISCONSIN,Douglas,55031,43402,5285,970,28888,7600,3583,330,2671
WISCONSIN,Eau Claire,55035,102991,14271,2153,29524,15201,10041,636,6836
WISCONSIN,Fond du Lac,55039,102315,8920,2077,30454,17808,10273,578,4254
WISCONSIN,Forest,55041,9018,1426,268,24808,2029,1858,79,1002
WISCONSIN,Grant,55043,51828,7135,831,24974,8591,2515,331,3565
WISCONSIN,Green,55045,36864,2768,448,31959,6468,2053,156,1489
WISCONSIN,Green Lake,55047,18757,2049,265,27915,4016,1397,147,1731
WISCONSIN,Iowa,55049,23620,1806,416,33674,4088,1086,100,1022
WISCONSIN,Jackson,55053,20506,2274,501,26037,3712,2814,191,1792
WISCONSIN,Jefferson,55055,84652,7282,1749,30329,13470,8665,602,4230
WISCONSIN,Juneau,55057,26419,3561,471,26137,5239,2181,214,1376
WISCONSIN,Kewaunee,55061,20360,1703,311,30098,3929,1071,118,711
WISCONSIN,Lafayette,55065,16735,1782,191,28198,2941,948,119,1393
WISCONSIN,Langlade,55067,19164,2643,667,26212,4353,1141,89,1242
WISCONSIN,Lincoln,55069,27848,2474,569,29642,5703,1231,137,1212
WISCONSIN,Manitowoc,55071,79407,8303,1252,28803,15309,7237,403,3484
WISCONSIN,Marathon,55073,135264,12468,2507,31879,22508,14982,1141,7800
WISCONSIN,Marinette,55075,40537,5236,944,26959,9156,1864,215,2111
WISCONSIN,Marquette,55077,15207,1702,377,26068,3595,996,104,986
WISCONSIN,Monroe,55081,45502,5716,797,27729,7337,4150,341,3995
WISCONSIN,Oconto,55083,37556,3481,698,29392,7326,1825,234,1793
WISCONSIN,Outagamie,55087,184754,15545,2953,32098,25661,22625,1169,8440
WISCONSIN,Ozaukee,55089,88284,4679,1443,47980,16411,7328,308,2958
WISCONSIN,Pepin,55091,7262,903,98,29227,1543,245,27,623
WISCONSIN,Pierce,55093,41603,3791,619,32525,5692,2333,211,2055
WISCONSIN,Polk,55095,43349,4190,924,29489,8427,2116,227,2843
WISCONSIN,Portage,55097,70599,8427,1452,29742,10985,6177,390,3424
WISCONSIN,Racine,55101,195398,22913,4730,30386,30527,53985,978,10558
WISCONSIN,Richland,55103,17539,2377,229,26379,3759,919,131,1391
WISCONSIN,Rock,55105,161769,21507,4727,28103,25528,27388,1081,10023
WISCONSIN,Rusk,55107,14183,1962,254,24731,3283,732,122,1273
WISCONSIN,St. Croix,55109,87917,3874,1203,37419,11411,5213,362,3786
WISCONSIN,Sauk,55111,63596,6520,1143,29608,11182,5596,489,3950
WISCONSIN,Shawano,55115,41009,4071,518,28051,8340,5372,217,2691
WISCONSIN,Sheboygan,55117,115205,8540,2255,30151,19559,17716,899,5124
WISCONSIN,Taylor,55119,20356,2009,396,26881,3713,809,145,1587
WISCONSIN,Trempealeau,55121,29438,2480,464,27733,5121,2941,235,2243
WISCONSIN,Vernon,55123,30516,4995,381,26726,5681,1131,338,4674
WISCONSIN,Walworth,55127,103013,11689,2368,30593,16928,14928,746,8102
WISCONSIN,Washington,55131,134535,6465,2187,37631,22636,9375,339,5427
WISCONSIN,Waupaca,55135,51444,5303,834,30627,10311,2873,227,2850
WISCONSIN,Waushara,55137,24116,2580,434,27347,5624,2520,155,1791
WISCONSIN,Wood,55141,73274,7488,1445,30006,14436,5528,305,3422
WYOMING,Big Horn,56003,11901,1446,280,23978,2457,1441,103,1843
WYOMING,Carbon,56007,15477,1929,213,29890,2389,3466,225,1519
WYOMING,Converse,56009,13997,1145,340,32069,2171,1571,143,1180
WYOMING,Crook,56011,7410,491,124,32256,1373,413,64,741
WYOMING,Fremont,56013,40076,5352,1174,27598,6892,12062,618,7116
WYOMING,Goshen,56015,13438,1485,463,27739,2864,1883,39,1610
WYOMING,Johnson,56019,8515,960,181,34885,1854,715,23,1161
WYOMING,Laramie,56021,97692,9540,2628,32920,14718,20626,592,7859
WYOMING,Natrona,56025,80610,7568,1998,33082,11087,10574,541,10684
WYOMING,Park,56029,29121,2180,508,35059,6236,2620,124,3473
WYOMING,Platte,56031,8673,998,118,31553,2033,980,12,861
WYOMING,Sheridan,56033,30012,1797,416,34059,5894,2469,143,2864
WYOMING,Sublette,56035,9951,828,195,33231,1664,1068,16,1330
WYOMING,Washakie,56043,8129,984,253,27556,1686,1463,60,1223
WYOMING,Weston,56045,7100,1171,117,29152,1340,634,71,898
ALABAMA,Baldwin,1003,208107,21653,4343,31203,40665,35339,991,20864
ALABAMA,Cherokee,1019,25853,3827,581,23356,5621,2123,155,2133
ALABAMA,Chilton,1021,43930,8034,1336,24611,6927,8725,453,6176
ALABAMA,Clay,1027,13378,2405,378,23147,2652,2638,48,1340
ALABAMA,Crenshaw,1041,13865,2148,347,23353,2542,3996,47,1360
ALABAMA,DeKalb,1049,71200,15500,1351,21004,11619,13759,745,10231
ALABAMA,Fayette,1057,16585,3258,483,21862,3392,2543,79,1446
ALABAMA,Geneva,1061,26491,6282,945,20471,5152,4256,202,3586
ALABAMA,Jefferson,1073,659892,109707,23663,30657,99146,329030,3921,62164
ALABAMA,Lamar,1075,13933,2916,465,21666,2938,1952,100,1297
ALABAMA,Lee,1081,159287,32815,4411,26960,17739,51892,1851,12516
ALABAMA,Marion,1093,29965,5144,708,21391,6219,2406,266,3101
ALABAMA,Pike,1109,33403,8374,1226,21137,4886,14638,179,3180
ALABAMA,Tallapoosa,1123,40636,8131,1755,23655,8274,12636,496,3230
ALABAMA,Tuscaloosa,1125,206213,34058,6257,26064,25685,78446,1183,15417
ALASKA,Denali,2068,2232,369,45,34956,162,422,15,421
ALASKA,Fairbanks North Star,2090,99653,7749,3526,36374,9124,29465,2158,9274
ALASKA,Juneau City and Borough,2110,32330,2514,1072,43276,3877,11307,555,3505
ALASKA,Kenai Peninsula,2122,58220,6827,2176,33820,9092,11266,969,9833
ALASKA,Petersburg,2195,3255,267,70,33227,701,1205,35,296
ALASKA,Sitka City and Borough,2220,8738,639,216,38423,1268,3329,92,1568
ALASKA,Skagway,2230,1061,56,51,39842,120,174,14,200
ALASKA,Wrangell City and Borough,2275,2484,192,67,31489,548,842,23,370
ARIZONA,Cochise,4003,126279,20192,3342,25436,26550,56567,1058,9568
ARIZONA,Pima,4019,1019722,176222,36219,28480,190252,488573,15325,98533
ARIZONA,Yavapai,4025,224645,30813,6076,28829,66850,43418,2265,23157
ARKANSAS,Ashley,5003,20537,4110,573,22052,3980,6561,121,1873
ARKANSAS,Baxter,5005,41219,5676,736,26004,12650,2107,425,2293
ARKANSAS,Benton,5007,258980,25356,3498,32624,33925,68127,3343,24080
ARKANSAS,Carroll,5015,27887,4141,590,24185,6102,5570,619,3428
ARKANSAS,Clark,5019,22385,3887,290,21571,3593,6966,197,1903
ARKANSAS,Cleburne,5023,25230,3631,502,26620,6697,1327,113,2283
ARKANSAS,Cleveland,5025,8226,1574,187,23538,1650,1267,41,415
ARKANSAS,Conway,5029,20906,3772,559,23750,3931,3837,195,1537
ARKANSAS,Craighead,5031,105701,18667,3029,26432,14104,24612,1120,9693
ARKANSAS,Drew,5043,18502,3735,479,23005,3091,6166,110,1069
ARKANSAS,Greene,5055,44623,7127,1420,22874,6946,2939,395,3045
ARKANSAS,Hot Spring,5059,33520,5518,1069,21064,6148,5836,355,2664
ARKANSAS,Howard,5061,13389,2526,379,24590,2338,4736,121,1199
ARKANSAS,Johnson,5071,26291,5728,441,19681,4209,5312,370,2880
ARKANSAS,Lafayette,5073,6915,1502,163,26005,1578,2840,54,675
ARKANSAS,Lawrence,5075,16669,2846,513,20451,3206,755,91,1274
ARKANSAS,Little River,5081,12417,1913,582,26216,2535,3345,49,764
ARKANSAS,Miller,5091,43759,8985,1553,22938,7000,13570,609,4569
ARKANSAS,Ouachita,5103,24106,5722,769,21520,4602,10784,289,1752
ARKANSAS,Perry,5105,10322,1729,275,21699,1957,809,142,611
ARKANSAS,Pike,5109,10808,1758,216,21919,2177,1350,121,1094
ARKANSAS,Union,5139,39732,7876,1238,24522,6727,15554,796,4192
ARKANSAS,Washington,5143,228529,37160,5087,27823,25435,65367,2958,26095
CALIFORNIA,Calaveras,6009,45235,5242,1116,32494,12214,8330,349,2333
CALIFORNIA,Lake,6033,64148,13224,2556,25404,13941,18525,842,6005
CALIFORNIA,Lassen,6035,31185,2933,570,21897,4157,10657,127,1216
CALIFORNIA,Marin,6041,260295,19341,5149,69275,54625,74486,4284,10252
CALIFORNIA,Mariposa,6043,17540,2435,676,29776,4690,3415,168,844
CALIFORNIA,Modoc,6049,8938,1435,274,23235,2293,1976,125,1068
CALIFORNIA,Nevada,6057,99092,11169,2971,37145,25177,14622,808,7605
CALIFORNIA,Plumas,6063,18699,2146,516,32710,4988,3128,74,647
CALIFORNIA,Sierra,6091,2930,241,60,31972,853,363,2,296
CALIFORNIA,Trinity,6105,12862,2491,446,25964,3389,2255,148,1435
CALIFORNIA,Tuolumne,6109,53932,6715,1516,33685,13351,10568,689,2915
COLORADO,Alamosa,8003,16444,3635,708,21328,2113,8504,196,2237
COLORADO,Arapahoe,8005,636671,56802,15522,38972,78627,250026,6869,51661
COLORADO,Archuleta,8007,12908,1370,358,31035,3168,3018,225,1421
COLORADO,Baca,8009,3563,661,41,23862,923,525,25,234
COLORADO,Boulder,8013,321030,38546,8716,43831,42068,71227,2080,16064
COLORADO,Broomfield,8014,66120,3296,1372,47016,8499,15124,470,3075
COLORADO,Chaffee,8015,19164,1807,246,29365,4670,2888,78,1864
COLORADO,Cheyenne,8017,2039,228,68,25234,245,460,6,224
COLORADO,Custer,8027,4640,703,98,26976,1685,694,55,716
COLORADO,Delta,8029,30346,5145,1010,24886,7499,5637,274,2981
COLORADO,Douglas,8035,328614,11333,5418,51017,35801,56665,1320,9624
COLORADO,El Paso,8041,688153,72948,20584,32348,83244,210157,7106,48537
COLORADO,Fremont,8043,47002,5547,905,21965,9807,9778,229,2592
COLORADO,Grand,8049,15066,1691,470,34717,2423,1868,124,2221
COLORADO,Jefferson,8059,570427,41438,12071,41930,88707,123559,3173,32505
COLORADO,Kiowa,8061,1449,160,20,24012,285,189,2,84
COLORADO,Kit Carson,8063,7635,705,184,27471,1378,1783,22,886
COLORADO,Larimer,8069,338161,39489,9383,35390,49587,58039,1810,21078
COLORADO,Mineral,8079,823,99,7,35229,250,109,2,68
COLORADO,Moffat,8081,13060,1796,265,27845,1816,2463,148,1745
COLORADO,Ouray,8091,4722,466,120,36138,1285,321,31,478
COLORADO,Phillips,8095,4318,282,36,29236,793,1051,69,661
COLORADO,Pitkin,8097,17909,1289,531,56180,3083,2592,95,2395
COLORADO,Routt,8107,24874,2640,451,40727,3459,2604,254,1997
COLORADO,San Miguel,8113,7968,708,135,45396,995,1083,104,636
COLORADO,Sedgwick,8115,2350,390,70,25048,608,416,29,178
COLORADO,Weld,8123,295123,30574,6830,30626,34304,100310,2859,22917
CONNECTICUT,Tolland,9013,151269,9390,4453,39668,22405,22666,508,4553
DELAWARE,New Castle,10003,555133,61530,18464,35847,81440,232872,2726,29203
DELAWARE,Sussex,10005,219540,25300,5076,33983,57228,54865,1854,15318
FLORIDA,Alachua,12001,263148,54072,8048,27896,34804,101191,1778,23942
FLORIDA,Bay,12005,182482,26376,5215,28017,30160,42831,1399,25251
FLORIDA,Brevard,12009,576808,72520,16291,30987,133083,145118,3364,61594
FLORIDA,Charlotte,12015,176954,19252,4794,30528,69046,28055,1272,19557
FLORIDA,Citrus,12017,143087,23437,4292,25983,51358,16720,969,14590
FLORIDA,Duval,12031,924229,139758,31052,30012,123480,429869,8444,108244
FLORIDA,Flagler,12035,107139,12575,2375,27689,31580,26890,546,13537
FLORIDA,Franklin,12037,11736,2091,336,25037,2515,2706,122,1856
FLORIDA,Gilchrist,12041,17615,2906,440,21379,3517,2383,90,2945
FLORIDA,Gulf,12045,16055,1900,452,21255,3195,4054,41,1555
FLORIDA,Hernando,12053,182696,25718,5275,24551,50317,39506,921,22767
FLORIDA,Lake,12069,335362,41335,9478,27052,88151,98494,2703,38370
FLORIDA,Leon,12073,288102,56104,12369,29754,35700,124317,2063,23450
FLORIDA,Levy,12075,39961,8177,1089,22025,9401,7964,414,6137
FLORIDA,Marion,12083,348371,56264,11910,24570,98883,101640,2301,41833
FLORIDA,Okaloosa,12091,200737,22425,5230,31901,31003,52317,1497,23041
FLORIDA,Pinellas,12103,957875,123097,26835,33478,228495,246153,7375,108457
FLORIDA,Polk,12105,668671,108755,20204,23812,133538,267584,8567,86936
FLORIDA,St. Lucie,12111,305591,45516,8834,25736,71109,128412,2771,42592
FLORIDA,Seminole,12117,455086,51442,13569,33419,67463,176023,3138,46907
FLORIDA,Sumter,12119,120999,9839,1264,33629,67271,18252,493,6881
FLORIDA,Suwannee,12121,43924,7530,1323,21755,8836,10702,491,5897
FLORIDA,Volusia,12127,527634,78700,13011,27272,125506,146346,2622,65114
FLORIDA,Walton,12131,65858,9361,1611,33731,12784,10298,808,8607
GEORGIA,Barrow,13013,76887,9269,1934,23638,9187,21346,492,11435
GEORGIA,Butts,13035,23750,4985,530,22360,3579,7906,232,2183
GEORGIA,Chatham,13051,287049,43183,11867,30664,41403,146806,1967,40609
GEORGIA,Cobb,13067,745057,73439,20537,38268,85117,353969,5396,96187
GEORGIA,Dade,13083,16227,2235,313,24028,2939,1011,155,1982
GEORGIA,Effingham,13103,58689,4977,1182,29795,6519,12499,380,5684
GEORGIA,Elbert,13105,19212,3697,556,22593,3790,7024,110,2768
GEORGIA,Forsyth,13117,219880,12863,4008,41585,25021,58718,731,19482
GEORGIA,Grady,13131,24926,5774,727,22442,4277,10419,250,4527
GEORGIA,Greene,13133,16976,3736,328,35844,4714,7300,43,2649
GEORGIA,Habersham,13137,44289,6041,748,22018,8067,9991,373,7336
GEORGIA,Heard,13149,11677,1787,412,21796,1886,1767,129,1448
GEORGIA,Jasper,13159,13784,2415,375,19999,2324,3600,172,1872
GEORGIA,Lamar,13171,18513,3471,894,20874,3034,6485,38,2503
GEORGIA,Lee,13177,29348,3907,1063,28612,3498,8170,154,3074
GEORGIA,Lincoln,13181,7799,1506,156,26324,1761,2665,63,957
GEORGIA,Lowndes,13185,114582,27819,3837,23077,13198,52385,1041,17263
GEORGIA,Madison,13195,28900,4990,1164,24292,4560,5086,301,3940
GEORGIA,Miller,13201,5836,1301,125,21746,1244,1855,146,832
GEORGIA,Oconee,13219,37017,2165,652,41671,5357,5710,221,2492
GEORGIA,Oglethorpe,13221,14784,2216,331,23027,2670,3586,101,1772
GEORGIA,Paulding,13223,155840,14599,3420,27855,15766,43518,898,16893
GEORGIA,Putnam,13237,21503,3396,443,28819,4942,7419,82,2943
GEORGIA,Rabun,13241,16457,3121,270,28312,4428,2142,160,2990
GEORGIA,Spalding,13255,64719,13702,1866,22166,11052,26509,575,9893
GEORGIA,Stephens,13257,25676,4007,1034,21839,4892,4466,189,3975
GEORGIA,Thomas,13275,44730,9135,1642,25542,7677,18972,592,6957
GEORGIA,Towns,13281,11417,1672,246,23940,3884,612,44,1230
GEORGIA,Troup,13285,69774,13932,2550,22348,9893,30219,443,8691
GEORGIA,Union,13291,22775,3203,313,27282,7301,1381,108,2790
GEORGIA,Upson,13293,26216,5702,890,21015,4707,8554,176,3422
GEORGIA,Wayne,13305,29767,5372,870,21067,4479,8561,296,4920
GEORGIA,Wilkes,13317,9884,2334,182,23198,2252,4847,11,1522
IDAHO,Bannock,16005,85065,14056,2436,24555,11385,13586,710,7515
IDAHO,Bear Lake,16007,5962,997,81,24654,1221,385,49,373
IDAHO,Benewah,16009,9086,1493,330,23502,1987,1388,187,1147
IDAHO,Bingham,16011,45551,5663,893,21322,6234,11945,526,4989
IDAHO,Blaine,16013,21994,3077,247,32861,3804,5391,121,3099
IDAHO,Boise,16015,7163,934,196,30660,1752,614,37,724
IDAHO,Bonneville,16019,112397,13432,1931,27272,14313,18852,1125,9656
IDAHO,Canyon,16027,212230,31757,6349,20807,27959,62395,3027,31074
IDAHO,Caribou,16029,6918,579,64,26908,1144,561,64,534
IDAHO,Franklin,16041,13279,1558,82,22367,1804,1168,161,1382
IDAHO,Fremont,16043,12965,1567,355,21782,2145,1962,166,1331
IDAHO,Jefferson,16051,27969,2156,601,22934,3030,3687,355,2693
IDAHO,Lemhi,16059,7798,1003,116,23042,2240,533,124,969
IDAHO,Lewis,16061,3845,537,94,24052,934,606,39,552
IDAHO,Oneida,16071,4326,559,91,21575,829,284,52,317
IDAHO,Shoshone,16079,12526,2136,460,24204,2790,1068,123,2053
IDAHO,Teton,16081,11080,679,361,30554,1126,2108,79,1038
IDAHO,Twin Falls,16083,83666,12172,1416,24222,12453,17080,824,9678
IDAHO,Washington,16087,10025,1563,230,21414,2411,2113,109,1502
ILLINOIS,Bond,17005,16712,2168,301,26356,2919,2007,208,951
ILLINOIS,Brown,17009,6675,482,111,22279,949,1742,51,283
ILLINOIS,Cass,17017,12665,1689,414,26245,2119,3043,141,892
ILLINOIS,Clay,17025,13338,2100,355,25821,2632,505,191,1037
ILLINOIS,Crawford,17033,19088,1970,457,26713,3512,2267,101,1072
ILLINOIS,DeKalb,17037,104200,16326,4219,28073,12401,23762,675,6068
ILLINOIS,Douglas,17041,19714,2170,423,27871,3411,1891,215,2831
ILLINOIS,DuPage,17043,931743,62203,23322,43982,134729,304693,8084,54274
ILLINOIS,Fayette,17051,21724,3551,647,22260,3980,1716,128,1618
